run_id,run_mode,split_label,split,dataset_id,system_id,corruption_family,corruption_id,corruption_level,corruption_seed,seed_role,corruption_target_space,corruption_config_hash,corruption_manifest_hash,applied_corruption_manifest_path,applied_corruption_manifest_file_sha256,clean_input_bundle_hash,corrupted_input_bundle_hash,input_hash_clean,input_hash_corrupted,score_hash_clean,score_hash_corrupted,feature_mask_hash,failed_specialists,distribution_shift_descriptor,specialist_ids,specialist_count,corrupted_rows,trace_path,trace_sha256,trace_rows,trace_required,trace_format,trace_schema_hash
phase3_audit_full_v1,exploratory,audit,audit_benchmark,adult_income,pure_mavs_gc,missing_features,adult_income__audit_benchmark__missing_features__level_1p00__shadow_9001,1.0,9001,shadow,features,38dff0d8c6a36f44da4a42f33dc297935807642c59c1a9d3658d73b87e87a075,4eb17925abecdbe58c329e93fd52131c714d44a4db9bceeb2ca5d1570f6cf87e,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\missing_features\adult_income__audit_benchmark__missing_features__level_1p00__shadow_9001.yaml,85ff12ca685bb6699978a851e4fb96ef38ccd0e7c716da862d3604bfb0524594,e74ad33b5376aebcd83e918a5e516f925a05c1142de790b74a4e8ee2170058a6,82356c4e458f439ae67c1ace4cd5fb77031a151c9bd71670c396e98674301bd8,9da04842767c8dc3ea5401aa5d56966f76235d59aaee57f4cbdee7f8f9c57c8d,38a2adc326101b96973c06e4bde57ecd9e391bb4aef99abca356d405d5df5995,a4a20d6d53141d7edffdcbacc16e1c5e3bbb1e17ccbac812b367fe218cbcf21e,925f4bb8116b6795037e60d443f2acc8b1810939814660715e3111b87293d6a6,a5e981a7b920bc1f580729b85a3874621f3fa6e78df15d496dbf0896aa8b4bd9,,{},random_forest|gradient_boosted_trees|mlp,3,2442,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\pure_mavs_gc\missing_features\adult_income__audit_benchmark__missing_features__level_1p00__shadow_9001.npz,15b5bb6ccd6d745c733e0dbdad6d968633fc073c590117f80013e99c4e004bd6,2442,True,columnar_npz,485b5c8d079aed22207be606c9ee5dfde5eb806ed7cddf843080f81865fdae5b
phase3_audit_full_v1,exploratory,audit,audit_benchmark,adult_income,veto_mavs,missing_features,adult_income__audit_benchmark__missing_features__level_1p00__shadow_9002,1.0,9002,shadow,features,38dff0d8c6a36f44da4a42f33dc297935807642c59c1a9d3658d73b87e87a075,a23e49dac069c3e495fcd3f341b3e982cbcfa74769e578426f8bb4420ca51cc1,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\missing_features\adult_income__audit_benchmark__missing_features__level_1p00__shadow_9002.yaml,88e8952636ce949e068c713011587d0d31a7daf328fe46dcad0a7f26cabce4bb,e74ad33b5376aebcd83e918a5e516f925a05c1142de790b74a4e8ee2170058a6,82356c4e458f439ae67c1ace4cd5fb77031a151c9bd71670c396e98674301bd8,9da04842767c8dc3ea5401aa5d56966f76235d59aaee57f4cbdee7f8f9c57c8d,38a2adc326101b96973c06e4bde57ecd9e391bb4aef99abca356d405d5df5995,a4a20d6d53141d7edffdcbacc16e1c5e3bbb1e17ccbac812b367fe218cbcf21e,925f4bb8116b6795037e60d443f2acc8b1810939814660715e3111b87293d6a6,a5e981a7b920bc1f580729b85a3874621f3fa6e78df15d496dbf0896aa8b4bd9,,{},random_forest|gradient_boosted_trees|mlp,3,2442,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\veto_mavs\missing_features\adult_income__audit_benchmark__missing_features__level_1p00__shadow_9002.npz,5cea3480f476f543f49b198b570fa435168e01f910c955618f2a4fb4f262354a,2442,True,columnar_npz,869142474e08e91e84bb0917b48747fc3cac6c16efcff60005af6284a152d12a
phase3_audit_full_v1,exploratory,audit,audit_benchmark,adult_income,pure_mavs_gc,missing_features,adult_income__audit_benchmark__missing_features__level_1p00__shadow_9002,1.0,9002,shadow,features,38dff0d8c6a36f44da4a42f33dc297935807642c59c1a9d3658d73b87e87a075,a23e49dac069c3e495fcd3f341b3e982cbcfa74769e578426f8bb4420ca51cc1,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\missing_features\adult_income__audit_benchmark__missing_features__level_1p00__shadow_9002.yaml,88e8952636ce949e068c713011587d0d31a7daf328fe46dcad0a7f26cabce4bb,e74ad33b5376aebcd83e918a5e516f925a05c1142de790b74a4e8ee2170058a6,82356c4e458f439ae67c1ace4cd5fb77031a151c9bd71670c396e98674301bd8,9da04842767c8dc3ea5401aa5d56966f76235d59aaee57f4cbdee7f8f9c57c8d,38a2adc326101b96973c06e4bde57ecd9e391bb4aef99abca356d405d5df5995,a4a20d6d53141d7edffdcbacc16e1c5e3bbb1e17ccbac812b367fe218cbcf21e,925f4bb8116b6795037e60d443f2acc8b1810939814660715e3111b87293d6a6,a5e981a7b920bc1f580729b85a3874621f3fa6e78df15d496dbf0896aa8b4bd9,,{},random_forest|gradient_boosted_trees|mlp,3,2442,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\pure_mavs_gc\missing_features\adult_income__audit_benchmark__missing_features__level_1p00__shadow_9002.npz,047d895991199d707ecbde09b5a79a5d27a6d6b0e6dfc8deebf202aededb3cff,2442,True,columnar_npz,7a1cdcd12941c67e56e842ad6bf0bf0a3175e14621cb42a5ab7704107e24d5f6
phase3_audit_full_v1,exploratory,audit,audit_benchmark,adult_income,veto_mavs,random_feature_deletion,adult_income__audit_benchmark__random_feature_deletion__level_0p00__audit_2001,0.0,2001,audit,features,0c643bd24b0e1ed91eb93d8df80fd8ee7f42b71c17f60d5c957f2594ec2d24c0,d46941aa122bbb93617b6eadef95a517a143254db72b6cda9b5f9d36aaacbb06,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\random_feature_deletion\adult_income__audit_benchmark__random_feature_deletion__level_0p00__audit_2001.yaml,8ef61f8fd55512173e239091ee06835213ec03bd1b31ff243854ef244084360a,e74ad33b5376aebcd83e918a5e516f925a05c1142de790b74a4e8ee2170058a6,ae1a2be1ba43ce196db0401732ac252ee2aa5b0c0c88e49316f0296e6460943e,9da04842767c8dc3ea5401aa5d56966f76235d59aaee57f4cbdee7f8f9c57c8d,9da04842767c8dc3ea5401aa5d56966f76235d59aaee57f4cbdee7f8f9c57c8d,a4a20d6d53141d7edffdcbacc16e1c5e3bbb1e17ccbac812b367fe218cbcf21e,a4a20d6d53141d7edffdcbacc16e1c5e3bbb1e17ccbac812b367fe218cbcf21e,f5e36bb8a2934403138775371042b7451ce6cd8585275a54dcdc8be3eab0e0f7,,{},random_forest|gradient_boosted_trees|mlp,3,2442,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\veto_mavs\random_feature_deletion\adult_income__audit_benchmark__random_feature_deletion__level_0p00__audit_2001.npz,2d58c3ef1b86b71d73f4792757172592aaa8ff15cb919d5a1bcb034816fa4e2b,2442,True,columnar_npz,6a1ea43283aec24b6f93edc80f2e66c80aa016ae1ad350022c876b4649d4ed2d
phase3_audit_full_v1,exploratory,audit,audit_benchmark,adult_income,pure_mavs_gc,random_feature_deletion,adult_income__audit_benchmark__random_feature_deletion__level_0p00__audit_2001,0.0,2001,audit,features,0c643bd24b0e1ed91eb93d8df80fd8ee7f42b71c17f60d5c957f2594ec2d24c0,d46941aa122bbb93617b6eadef95a517a143254db72b6cda9b5f9d36aaacbb06,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\random_feature_deletion\adult_income__audit_benchmark__random_feature_deletion__level_0p00__audit_2001.yaml,8ef61f8fd55512173e239091ee06835213ec03bd1b31ff243854ef244084360a,e74ad33b5376aebcd83e918a5e516f925a05c1142de790b74a4e8ee2170058a6,ae1a2be1ba43ce196db0401732ac252ee2aa5b0c0c88e49316f0296e6460943e,9da04842767c8dc3ea5401aa5d56966f76235d59aaee57f4cbdee7f8f9c57c8d,9da04842767c8dc3ea5401aa5d56966f76235d59aaee57f4cbdee7f8f9c57c8d,a4a20d6d53141d7edffdcbacc16e1c5e3bbb1e17ccbac812b367fe218cbcf21e,a4a20d6d53141d7edffdcbacc16e1c5e3bbb1e17ccbac812b367fe218cbcf21e,f5e36bb8a2934403138775371042b7451ce6cd8585275a54dcdc8be3eab0e0f7,,{},random_forest|gradient_boosted_trees|mlp,3,2442,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\pure_mavs_gc\random_feature_deletion\adult_income__audit_benchmark__random_feature_deletion__level_0p00__audit_2001.npz,cdb6818eb6de31acacd09a11689fe1b2adb8b790862634daba396242dc72e4ae,2442,True,columnar_npz,4f52ee617fa046851866707051333b4fa1b8a9b0cef1c38d81a0a5f47486d769
phase3_audit_full_v1,exploratory,audit,audit_benchmark,adult_income,veto_mavs,random_feature_deletion,adult_income__audit_benchmark__random_feature_deletion__level_0p00__audit_2002,0.0,2002,audit,features,0c643bd24b0e1ed91eb93d8df80fd8ee7f42b71c17f60d5c957f2594ec2d24c0,117493337ea0e8394e707bada27e1494774db9f0d64035e997c1c8e1775edff6,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\random_feature_deletion\adult_income__audit_benchmark__random_feature_deletion__level_0p00__audit_2002.yaml,1de2075ea7c101187f85f2d3cc5c99ff8c5aaaaf10498afa6b04eb5d80a7f276,e74ad33b5376aebcd83e918a5e516f925a05c1142de790b74a4e8ee2170058a6,ae1a2be1ba43ce196db0401732ac252ee2aa5b0c0c88e49316f0296e6460943e,9da04842767c8dc3ea5401aa5d56966f76235d59aaee57f4cbdee7f8f9c57c8d,9da04842767c8dc3ea5401aa5d56966f76235d59aaee57f4cbdee7f8f9c57c8d,a4a20d6d53141d7edffdcbacc16e1c5e3bbb1e17ccbac812b367fe218cbcf21e,a4a20d6d53141d7edffdcbacc16e1c5e3bbb1e17ccbac812b367fe218cbcf21e,f5e36bb8a2934403138775371042b7451ce6cd8585275a54dcdc8be3eab0e0f7,,{},random_forest|gradient_boosted_trees|mlp,3,2442,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\veto_mavs\random_feature_deletion\adult_income__audit_benchmark__random_feature_deletion__level_0p00__audit_2002.npz,d23bab007e045f2c29dc314e4e24f0cc99620ebfcf9397fa5b32f6371b69b7ec,2442,True,columnar_npz,30abbd5753f6d60c362fc4e915301d6ec1b6ef4422b51a1710950155de85659e
phase3_audit_full_v1,exploratory,audit,audit_benchmark,adult_income,pure_mavs_gc,random_feature_deletion,adult_income__audit_benchmark__random_feature_deletion__level_0p00__audit_2002,0.0,2002,audit,features,0c643bd24b0e1ed91eb93d8df80fd8ee7f42b71c17f60d5c957f2594ec2d24c0,117493337ea0e8394e707bada27e1494774db9f0d64035e997c1c8e1775edff6,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\random_feature_deletion\adult_income__audit_benchmark__random_feature_deletion__level_0p00__audit_2002.yaml,1de2075ea7c101187f85f2d3cc5c99ff8c5aaaaf10498afa6b04eb5d80a7f276,e74ad33b5376aebcd83e918a5e516f925a05c1142de790b74a4e8ee2170058a6,ae1a2be1ba43ce196db0401732ac252ee2aa5b0c0c88e49316f0296e6460943e,9da04842767c8dc3ea5401aa5d56966f76235d59aaee57f4cbdee7f8f9c57c8d,9da04842767c8dc3ea5401aa5d56966f76235d59aaee57f4cbdee7f8f9c57c8d,a4a20d6d53141d7edffdcbacc16e1c5e3bbb1e17ccbac812b367fe218cbcf21e,a4a20d6d53141d7edffdcbacc16e1c5e3bbb1e17ccbac812b367fe218cbcf21e,f5e36bb8a2934403138775371042b7451ce6cd8585275a54dcdc8be3eab0e0f7,,{},random_forest|gradient_boosted_trees|mlp,3,2442,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\pure_mavs_gc\random_feature_deletion\adult_income__audit_benchmark__random_feature_deletion__level_0p00__audit_2002.npz,e5aec0b7a85af1935d277276fd11c90486af44905d6f72d2081ebf9e596bdef3,2442,True,columnar_npz,887ce80aca991f6a2207293b4c8ee3ca32ee4bec39ad1eab8c9dd56ee2275d84
phase3_audit_full_v1,exploratory,audit,audit_benchmark,adult_income,veto_mavs,random_feature_deletion,adult_income__audit_benchmark__random_feature_deletion__level_0p00__audit_2003,0.0,2003,audit,features,0c643bd24b0e1ed91eb93d8df80fd8ee7f42b71c17f60d5c957f2594ec2d24c0,f647879d592aa375fde506b1195210664c6c21bc0f723aed87fffbc1b2d92eab,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\random_feature_deletion\adult_income__audit_benchmark__random_feature_deletion__level_0p00__audit_2003.yaml,952d73fabe6920a26f9075d6224c46cb2c5701179c14d9371b30b801fe4690b1,e74ad33b5376aebcd83e918a5e516f925a05c1142de790b74a4e8ee2170058a6,ae1a2be1ba43ce196db0401732ac252ee2aa5b0c0c88e49316f0296e6460943e,9da04842767c8dc3ea5401aa5d56966f76235d59aaee57f4cbdee7f8f9c57c8d,9da04842767c8dc3ea5401aa5d56966f76235d59aaee57f4cbdee7f8f9c57c8d,a4a20d6d53141d7edffdcbacc16e1c5e3bbb1e17ccbac812b367fe218cbcf21e,a4a20d6d53141d7edffdcbacc16e1c5e3bbb1e17ccbac812b367fe218cbcf21e,f5e36bb8a2934403138775371042b7451ce6cd8585275a54dcdc8be3eab0e0f7,,{},random_forest|gradient_boosted_trees|mlp,3,2442,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\veto_mavs\random_feature_deletion\adult_income__audit_benchmark__random_feature_deletion__level_0p00__audit_2003.npz,ead6843defc4576680285b135c5550ce2b03c01a3a4219609582fadb404dc610,2442,True,columnar_npz,a5c889517cca5f3b192f7415878e80a8de3a9f051dffd8d9af045f68e99b26fc
phase3_audit_full_v1,exploratory,audit,audit_benchmark,adult_income,pure_mavs_gc,random_feature_deletion,adult_income__audit_benchmark__random_feature_deletion__level_0p00__audit_2003,0.0,2003,audit,features,0c643bd24b0e1ed91eb93d8df80fd8ee7f42b71c17f60d5c957f2594ec2d24c0,f647879d592aa375fde506b1195210664c6c21bc0f723aed87fffbc1b2d92eab,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\random_feature_deletion\adult_income__audit_benchmark__random_feature_deletion__level_0p00__audit_2003.yaml,952d73fabe6920a26f9075d6224c46cb2c5701179c14d9371b30b801fe4690b1,e74ad33b5376aebcd83e918a5e516f925a05c1142de790b74a4e8ee2170058a6,ae1a2be1ba43ce196db0401732ac252ee2aa5b0c0c88e49316f0296e6460943e,9da04842767c8dc3ea5401aa5d56966f76235d59aaee57f4cbdee7f8f9c57c8d,9da04842767c8dc3ea5401aa5d56966f76235d59aaee57f4cbdee7f8f9c57c8d,a4a20d6d53141d7edffdcbacc16e1c5e3bbb1e17ccbac812b367fe218cbcf21e,a4a20d6d53141d7edffdcbacc16e1c5e3bbb1e17ccbac812b367fe218cbcf21e,f5e36bb8a2934403138775371042b7451ce6cd8585275a54dcdc8be3eab0e0f7,,{},random_forest|gradient_boosted_trees|mlp,3,2442,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\pure_mavs_gc\random_feature_deletion\adult_income__audit_benchmark__random_feature_deletion__level_0p00__audit_2003.npz,668b226c68cda1338d558813f72560c12db242b9da7f148fc57c6ab4e8c8126c,2442,True,columnar_npz,f1c64f391f5b6c05a598d5b68dcb17d7e908653a0913593aac6509bcd95d4e97
phase3_audit_full_v1,exploratory,audit,audit_benchmark,adult_income,veto_mavs,random_feature_deletion,adult_income__audit_benchmark__random_feature_deletion__level_0p00__shadow_9001,0.0,9001,shadow,features,0c643bd24b0e1ed91eb93d8df80fd8ee7f42b71c17f60d5c957f2594ec2d24c0,45569f6b35635d4542e1e080da343c4cf18c86625cd00722384b108738ee6cd9,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\random_feature_deletion\adult_income__audit_benchmark__random_feature_deletion__level_0p00__shadow_9001.yaml,73639edd7ea0640d3ee4d629a7e278889fb58b3ff1f22eb722c7cf9f0049f4fc,e74ad33b5376aebcd83e918a5e516f925a05c1142de790b74a4e8ee2170058a6,ae1a2be1ba43ce196db0401732ac252ee2aa5b0c0c88e49316f0296e6460943e,9da04842767c8dc3ea5401aa5d56966f76235d59aaee57f4cbdee7f8f9c57c8d,9da04842767c8dc3ea5401aa5d56966f76235d59aaee57f4cbdee7f8f9c57c8d,a4a20d6d53141d7edffdcbacc16e1c5e3bbb1e17ccbac812b367fe218cbcf21e,a4a20d6d53141d7edffdcbacc16e1c5e3bbb1e17ccbac812b367fe218cbcf21e,f5e36bb8a2934403138775371042b7451ce6cd8585275a54dcdc8be3eab0e0f7,,{},random_forest|gradient_boosted_trees|mlp,3,2442,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\veto_mavs\random_feature_deletion\adult_income__audit_benchmark__random_feature_deletion__level_0p00__shadow_9001.npz,16730cfa8fd9308729eabeff50ab106a42ac3a736ddd116d1871ca095fbddb44,2442,True,columnar_npz,e0ae8167632ed4882fe1b942bc23907f2860390dc252b06fe52a04e06301e867
phase3_audit_full_v1,exploratory,audit,audit_benchmark,adult_income,pure_mavs_gc,random_feature_deletion,adult_income__audit_benchmark__random_feature_deletion__level_0p00__shadow_9001,0.0,9001,shadow,features,0c643bd24b0e1ed91eb93d8df80fd8ee7f42b71c17f60d5c957f2594ec2d24c0,45569f6b35635d4542e1e080da343c4cf18c86625cd00722384b108738ee6cd9,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\random_feature_deletion\adult_income__audit_benchmark__random_feature_deletion__level_0p00__shadow_9001.yaml,73639edd7ea0640d3ee4d629a7e278889fb58b3ff1f22eb722c7cf9f0049f4fc,e74ad33b5376aebcd83e918a5e516f925a05c1142de790b74a4e8ee2170058a6,ae1a2be1ba43ce196db0401732ac252ee2aa5b0c0c88e49316f0296e6460943e,9da04842767c8dc3ea5401aa5d56966f76235d59aaee57f4cbdee7f8f9c57c8d,9da04842767c8dc3ea5401aa5d56966f76235d59aaee57f4cbdee7f8f9c57c8d,a4a20d6d53141d7edffdcbacc16e1c5e3bbb1e17ccbac812b367fe218cbcf21e,a4a20d6d53141d7edffdcbacc16e1c5e3bbb1e17ccbac812b367fe218cbcf21e,f5e36bb8a2934403138775371042b7451ce6cd8585275a54dcdc8be3eab0e0f7,,{},random_forest|gradient_boosted_trees|mlp,3,2442,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\pure_mavs_gc\random_feature_deletion\adult_income__audit_benchmark__random_feature_deletion__level_0p00__shadow_9001.npz,f43425456dd1c1a5673c51fde62463db6323eec71187c98a2b02c8ca4af62076,2442,True,columnar_npz,db90133fe825cf96daacbf17f0fa514acb898f1f468f70cd395cd721747488bf
phase3_audit_full_v1,exploratory,audit,audit_benchmark,adult_income,veto_mavs,random_feature_deletion,adult_income__audit_benchmark__random_feature_deletion__level_0p00__shadow_9002,0.0,9002,shadow,features,0c643bd24b0e1ed91eb93d8df80fd8ee7f42b71c17f60d5c957f2594ec2d24c0,58be8641190b3872d006cf1b8f42d7b855e327faf3c71a38703163121f158d17,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\random_feature_deletion\adult_income__audit_benchmark__random_feature_deletion__level_0p00__shadow_9002.yaml,ad16d2ccb8eb927dad280b2c3dbc9d87dacc41687b6a7121f176451d10e69db3,e74ad33b5376aebcd83e918a5e516f925a05c1142de790b74a4e8ee2170058a6,ae1a2be1ba43ce196db0401732ac252ee2aa5b0c0c88e49316f0296e6460943e,9da04842767c8dc3ea5401aa5d56966f76235d59aaee57f4cbdee7f8f9c57c8d,9da04842767c8dc3ea5401aa5d56966f76235d59aaee57f4cbdee7f8f9c57c8d,a4a20d6d53141d7edffdcbacc16e1c5e3bbb1e17ccbac812b367fe218cbcf21e,a4a20d6d53141d7edffdcbacc16e1c5e3bbb1e17ccbac812b367fe218cbcf21e,f5e36bb8a2934403138775371042b7451ce6cd8585275a54dcdc8be3eab0e0f7,,{},random_forest|gradient_boosted_trees|mlp,3,2442,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\veto_mavs\random_feature_deletion\adult_income__audit_benchmark__random_feature_deletion__level_0p00__shadow_9002.npz,4f85c6cc870e5854a7943c244e76e7713225135c8cc5d0b4c7586dc86f3a0ab6,2442,True,columnar_npz,9c451adfce1de36ab5fe6e1a9db94c2da59d4595b0ef016d98725c631020c7ac
phase3_audit_full_v1,exploratory,audit,audit_benchmark,adult_income,pure_mavs_gc,random_feature_deletion,adult_income__audit_benchmark__random_feature_deletion__level_0p00__shadow_9002,0.0,9002,shadow,features,0c643bd24b0e1ed91eb93d8df80fd8ee7f42b71c17f60d5c957f2594ec2d24c0,58be8641190b3872d006cf1b8f42d7b855e327faf3c71a38703163121f158d17,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\random_feature_deletion\adult_income__audit_benchmark__random_feature_deletion__level_0p00__shadow_9002.yaml,ad16d2ccb8eb927dad280b2c3dbc9d87dacc41687b6a7121f176451d10e69db3,e74ad33b5376aebcd83e918a5e516f925a05c1142de790b74a4e8ee2170058a6,ae1a2be1ba43ce196db0401732ac252ee2aa5b0c0c88e49316f0296e6460943e,9da04842767c8dc3ea5401aa5d56966f76235d59aaee57f4cbdee7f8f9c57c8d,9da04842767c8dc3ea5401aa5d56966f76235d59aaee57f4cbdee7f8f9c57c8d,a4a20d6d53141d7edffdcbacc16e1c5e3bbb1e17ccbac812b367fe218cbcf21e,a4a20d6d53141d7edffdcbacc16e1c5e3bbb1e17ccbac812b367fe218cbcf21e,f5e36bb8a2934403138775371042b7451ce6cd8585275a54dcdc8be3eab0e0f7,,{},random_forest|gradient_boosted_trees|mlp,3,2442,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\pure_mavs_gc\random_feature_deletion\adult_income__audit_benchmark__random_feature_deletion__level_0p00__shadow_9002.npz,fbd747a07a63a2f09a77e126a36935c119c0fb45d1d5cc53b8c6b3bd2bbe643b,2442,True,columnar_npz,d5bec88a287391db686116ec95bd6fce7a7e3ef0bb2c50ad1ae88cb36f6f9fc5
phase3_audit_full_v1,exploratory,audit,audit_benchmark,adult_income,veto_mavs,random_feature_deletion,adult_income__audit_benchmark__random_feature_deletion__level_0p05__audit_2001,0.05,2001,audit,features,0c643bd24b0e1ed91eb93d8df80fd8ee7f42b71c17f60d5c957f2594ec2d24c0,363c8ba94fb70af68adf4df3909c599737d66ef76f9268b91f9564d6f29a830b,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\random_feature_deletion\adult_income__audit_benchmark__random_feature_deletion__level_0p05__audit_2001.yaml,c4190cd0149cf0350852d0e60b68aa2c16037ca02aff1e4bb3b5b447c065a98f,e74ad33b5376aebcd83e918a5e516f925a05c1142de790b74a4e8ee2170058a6,752c059b696b54e5146513a34941f760ed7b52cb6c1bc030c67a355dd540f0df,9da04842767c8dc3ea5401aa5d56966f76235d59aaee57f4cbdee7f8f9c57c8d,017fdc85b826cab40204c54d89c07d70629d8560fefcaab2700c53c0c41e8dda,a4a20d6d53141d7edffdcbacc16e1c5e3bbb1e17ccbac812b367fe218cbcf21e,f6193db70457b27f14104d9c377ba89efd0b3d5bf63ab37e98144581a0294dd4,81b25c7647da8b7775e4caa8529851b118982ecd32a2d7d42333892cd16f8e77,,{},random_forest|gradient_boosted_trees|mlp,3,2442,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\veto_mavs\random_feature_deletion\adult_income__audit_benchmark__random_feature_deletion__level_0p05__audit_2001.npz,ee4afb5439729d353d0fd10ef1964e57bc2db2a50eaa6318693d31c949b48335,2442,True,columnar_npz,640ad31e5b04e148fcf4e5d2c08752a72412bab0d8c0341c9676d8b72b526caf
phase3_audit_full_v1,exploratory,audit,audit_benchmark,adult_income,pure_mavs_gc,random_feature_deletion,adult_income__audit_benchmark__random_feature_deletion__level_0p05__audit_2001,0.05,2001,audit,features,0c643bd24b0e1ed91eb93d8df80fd8ee7f42b71c17f60d5c957f2594ec2d24c0,363c8ba94fb70af68adf4df3909c599737d66ef76f9268b91f9564d6f29a830b,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\random_feature_deletion\adult_income__audit_benchmark__random_feature_deletion__level_0p05__audit_2001.yaml,c4190cd0149cf0350852d0e60b68aa2c16037ca02aff1e4bb3b5b447c065a98f,e74ad33b5376aebcd83e918a5e516f925a05c1142de790b74a4e8ee2170058a6,752c059b696b54e5146513a34941f760ed7b52cb6c1bc030c67a355dd540f0df,9da04842767c8dc3ea5401aa5d56966f76235d59aaee57f4cbdee7f8f9c57c8d,017fdc85b826cab40204c54d89c07d70629d8560fefcaab2700c53c0c41e8dda,a4a20d6d53141d7edffdcbacc16e1c5e3bbb1e17ccbac812b367fe218cbcf21e,f6193db70457b27f14104d9c377ba89efd0b3d5bf63ab37e98144581a0294dd4,81b25c7647da8b7775e4caa8529851b118982ecd32a2d7d42333892cd16f8e77,,{},random_forest|gradient_boosted_trees|mlp,3,2442,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\pure_mavs_gc\random_feature_deletion\adult_income__audit_benchmark__random_feature_deletion__level_0p05__audit_2001.npz,e293d445644fc9d78d5620d3fa1e732d4a1527d8e08c00b3ef15c0908b349dd2,2442,True,columnar_npz,6d5478fbf830b1b53f6b395b405f24bf43e29c81ed71074fed71d172590a45c8
